Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014933,1969,05,07,18.5,1,Y
IDCJAC0011,014933,1969,05,08,17.1,1,Y
IDCJAC0011,014933,1969,05,09,16.7,1,Y
IDCJAC0011,014933,1969,05,10,16.2,1,Y
IDCJAC0011,014933,1969,05,11,17.2,1,Y
IDCJAC0011,014933,1969,05,12,21.2,1,Y
IDCJAC0011,014933,1969,05,13,19.2,1,Y
IDCJAC0011,014933,1969,05,14,19.4,1,Y
IDCJAC0011,014933,1969,05,15,19.3,1,Y
IDCJAC0011,014933,1969,05,16,19.1,1,Y
IDCJAC0011,014933,1969,05,17,,,
IDCJAC0011,014933,1969,05,18,14.1,1,Y
IDCJAC0011,014933,1969,05,19,13.6,1,Y
IDCJAC0011,014933,1969,05,20,14.4,1,Y
IDCJAC0011,014933,1969,05,21,14.8,1,Y
IDCJAC0011,014933,1969,05,22,19.1,1,Y
IDCJAC0011,014933,1969,05,23,18.4,1,Y
IDCJAC0011,014933,1969,05,24,19.4,1,Y
IDCJAC0011,014933,1969,05,25,,,
IDCJAC0011,014933,1969,05,26,18.9,1,Y
IDCJAC0011,014933,1969,05,27,18.9,1,Y
IDCJAC0011,014933,1969,05,28,17.7,1,Y
IDCJAC0011,014933,1969,05,29,16.9,1,Y
IDCJAC0011,014933,1969,05,30,17.2,1,Y
IDCJAC0011,014933,1969,05,31,16.8,1,Y
