Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014988,2023,01,14,25.4,1,Y
IDCJAC0011,014988,2023,01,15,24.6,1,Y
IDCJAC0011,014988,2023,01,16,25.9,1,Y
IDCJAC0011,014988,2023,01,17,26.5,1,Y
IDCJAC0011,014988,2023,01,18,27.3,1,Y
IDCJAC0011,014988,2023,01,19,25.5,1,Y
IDCJAC0011,014988,2023,01,20,24.3,1,Y
IDCJAC0011,014988,2023,01,21,25.8,1,Y
IDCJAC0011,014988,2023,01,22,24.5,1,Y
IDCJAC0011,014988,2023,01,23,26.4,1,Y
IDCJAC0011,014988,2023,01,24,23.5,1,Y
IDCJAC0011,014988,2023,01,25,25.3,1,Y
IDCJAC0011,014988,2023,01,26,24.7,1,Y
IDCJAC0011,014988,2023,01,27,23.9,1,Y
IDCJAC0011,014988,2023,01,28,24.6,1,Y
IDCJAC0011,014988,2023,01,29,24.6,1,Y
IDCJAC0011,014988,2023,01,30,24.7,1,Y
IDCJAC0011,014988,2023,01,31,25.3,1,Y
IDCJAC0011,014988,2023,02,01,26.1,1,Y
IDCJAC0011,014988,2023,02,02,26.1,1,Y
IDCJAC0011,014988,2023,02,03,24.6,1,Y
IDCJAC0011,014988,2023,02,04,22.6,1,Y
IDCJAC0011,014988,2023,02,05,23.5,1,Y
IDCJAC0011,014988,2023,02,06,24.8,1,Y
IDCJAC0011,014988,2023,02,07,24.7,1,Y
IDCJAC0011,014988,2023,02,08,26.6,1,Y
IDCJAC0011,014988,2023,02,09,28.3,1,Y
IDCJAC0011,014988,2023,02,10,25.0,1,Y
IDCJAC0011,014988,2023,02,11,25.2,1,Y
IDCJAC0011,014988,2023,02,12,24.5,1,Y
IDCJAC0011,014988,2023,02,13,23.9,1,Y
IDCJAC0011,014988,2023,02,14,24.9,1,Y
IDCJAC0011,014988,2023,02,15,25.8,1,Y
IDCJAC0011,014988,2023,02,16,26.6,1,Y
IDCJAC0011,014988,2023,02,17,26.8,1,Y
IDCJAC0011,014988,2023,02,18,25.4,1,Y
IDCJAC0011,014988,2023,02,19,25.1,1,Y
IDCJAC0011,014988,2023,02,20,25.2,1,Y
IDCJAC0011,014988,2023,02,21,24.3,1,Y
IDCJAC0011,014988,2023,02,22,24.1,1,Y
IDCJAC0011,014988,2023,02,23,23.7,1,Y
IDCJAC0011,014988,2023,02,24,23.0,1,Y
IDCJAC0011,014988,2023,02,25,23.5,1,Y
IDCJAC0011,014988,2023,02,26,24.3,1,Y
IDCJAC0011,014988,2023,02,27,23.1,1,Y
IDCJAC0011,014988,2023,02,28,24.3,1,Y
